wavelength,S6 Irrad 1 1,S6 Irrad 1 10,S6 Irrad 1 2,S6 Irrad 1 3,S6 Irrad 1 4,S6 Irrad 1 5,S6 Irrad 1 6,S6 Irrad 1 7,S6 Irrad 1 8,S6 Irrad 1 9,S6 Irrad 2,S6 Irrad 3,S6 Irrad 4,S6 Irrad 5,S6 Irrad 6,S6 Irrad 7,S6 Irrad 8,S6 Irrad 9,S6 Post Heat,S6 Preheat,blank
893,53.324999999999996,51.8,51.775000000000006,53.275000000000006,56.975,57.375,55.650000000000006,52.05,51.2,51.550000000000004,49.3,51.1,48.949999999999996,46.074999999999996,48.825,50.75,51.400000000000006,51.0,56.849999999999994,58.0,99.2
894,53.5,51.825,51.875,53.224999999999994,57.125,57.525000000000006,55.925000000000004,52.025,51.3,51.575,49.6,51.125,49.075,46.15,48.95,50.75,51.5,51.05,56.974999999999994,58.1,99.2
895,53.675,52.099999999999994,51.975,53.474999999999994,57.325,57.975,56.449999999999996,52.24999999999999,51.400000000000006,51.675,49.97500000000001,51.175000000000004,49.2,46.225,49.175000000000004,50.85,51.7,51.175,57.25,58.333333333333336,99.2
896,53.775,52.27499999999999,52.175000000000004,53.575,57.5,58.425,56.525,52.45,51.599999999999994,51.724999999999994,50.099999999999994,51.199999999999996,49.175,46.45,49.275000000000006,50.85,51.75,51.35,57.25,58.5,99.3
897,53.725,52.25,52.199999999999996,53.5,57.35,58.275000000000006,56.449999999999996,52.45,51.574999999999996,51.775000000000006,50.05,51.175000000000004,49.224999999999994,46.474999999999994,49.275000000000006,50.875,51.62500000000001,51.300000000000004,57.05,58.599999999999994,99.4
898,53.725,52.224999999999994,52.175000000000004,53.55,57.275,58.050000000000004,56.4,52.425000000000004,51.574999999999996,51.875,49.875,51.25,49.25,46.400000000000006,49.300000000000004,51.0,51.6,51.375,57.025,58.599999999999994,99.4
899,53.725,52.125,52.125,53.475,57.2,57.724999999999994,56.125,52.4,51.525000000000006,51.724999999999994,49.55,51.325,49.224999999999994,46.375,49.25,50.95,51.5,51.39999999999999,56.975,58.36666666666667,99.3
900,53.699999999999996,51.825,52.050000000000004,53.6,57.050000000000004,57.575,55.925000000000004,52.35,51.425,51.65,49.525000000000006,51.449999999999996,49.4,46.37499999999999,49.2,50.925000000000004,51.525000000000006,51.39999999999999,56.95,58.23333333333333,99.2
901,53.725,51.8,52.050000000000004,53.725,57.075,57.6,55.925000000000004,52.4,51.525,51.724999999999994,49.5,51.625,49.4,46.39999999999999,49.25,51.025,51.650000000000006,51.5,56.925000000000004,58.166666666666664,99.2
902,53.725,51.825,52.075,53.725,57.25,57.6,55.95,52.375,51.550000000000004,51.75,49.725,51.625,49.425000000000004,46.375,49.225,51.1,51.699999999999996,51.6,56.925000000000004,58.166666666666664,99.2
903,53.849999999999994,52.025,52.150000000000006,53.725,57.275000000000006,57.85,56.175000000000004,52.425000000000004,51.6,51.8,49.849999999999994,51.7,49.55,46.475,49.225,51.125,51.8,51.575,57.075,58.23333333333333,99.2
904,54.225,52.599999999999994,52.449999999999996,53.775000000000006,57.625,58.349999999999994,56.550000000000004,52.75,51.85,51.95,50.575,51.675,49.599999999999994,46.575,49.275,51.125,52.025,51.85,57.475,58.56666666666666,99.2
905,54.225,52.724999999999994,52.724999999999994,53.75,57.75,58.575,56.775,53.099999999999994,52.2,51.900000000000006,50.85,51.625,49.8,46.550000000000004,49.55,51.375,52.24999999999999,51.925000000000004,57.72500000000001,58.63333333333333,99.1
906,54.25,52.55,52.35,53.775,57.699999999999996,58.575,56.775,52.699999999999996,52.22500000000001,52.0,50.75,51.55,50.2,46.6,49.55,51.400000000000006,52.3,51.8,57.675,58.56666666666666,99.0
907,54.24999999999999,52.525,52.375,53.974999999999994,57.65,58.400000000000006,56.625,52.55,52.3,52.1,50.6,51.650000000000006,50.125,46.6,49.45,51.49999999999999,52.3,51.824999999999996,57.5,58.46666666666667,99.1
908,54.15,52.4,52.37499999999999,53.974999999999994,57.55,58.15,56.5,52.45,52.2,52.075,50.2,51.75,50.025,46.75,49.50000000000001,51.45,52.199999999999996,51.599999999999994,57.25,58.300000000000004,99.0
909,54.050000000000004,52.2,52.35,53.95,57.375,58.050000000000004,56.05,52.425,52.025000000000006,52.0,50.175,51.875,50.025,46.800000000000004,49.375,51.5,52.24999999999999,51.575,57.125,57.833333333333336,99.0
910,54.125,52.150000000000006,52.45,54.075,57.45,58.05,56.0,52.474999999999994,52.025000000000006,52.0,50.075,51.95,50.025,46.775000000000006,49.45,51.525,52.24999999999999,51.825,57.075,57.96666666666667,99.0
911,54.1,52.2,52.475,54.075,57.525000000000006,58.15,56.175,52.525,52.025000000000006,52.225,50.099999999999994,52.0,49.974999999999994,46.8,49.599999999999994,51.550000000000004,52.24999999999999,51.825,57.1,58.133333333333326,99.1
912,54.199999999999996,52.400000000000006,52.475,54.05,57.599999999999994,58.2,56.375,52.55,51.97500000000001,52.199999999999996,50.2,52.025,50.0,46.775,49.575,51.575,52.225,51.89999999999999,57.15,58.26666666666667,99.1
913,54.224999999999994,52.50000000000001,52.525,54.0,57.65,58.300000000000004,56.55,52.625,51.95,52.3,50.275000000000006,52.05,49.99999999999999,46.8,49.65,51.575,52.25,51.95,57.24999999999999,58.333333333333336,99.1
914,54.3,52.775,52.6,53.95,57.75,58.45,56.75,52.724999999999994,52.0,52.3,50.425,52.0,49.99999999999999,46.8,49.675,51.575,52.3,52.0,57.324999999999996,58.36666666666667,99.1
915,54.55,53.05,52.75,53.925000000000004,58.1,58.775000000000006,57.075,52.8,52.125,52.45,50.8,52.099999999999994,50.025,46.849999999999994,49.8,51.675,52.325,52.15,57.625,58.5,99.2
916,54.849999999999994,53.4,52.975,53.875,58.650000000000006,59.475,57.87499999999999,53.5,52.5,52.625,51.35,52.099999999999994,50.05,47.15,50.125,51.825,52.4,52.35,58.025000000000006,58.666666666666664,99.2
917,54.775,53.25,53.05,53.975,58.775000000000006,59.425,57.9,53.525,52.52499999999999,52.65,51.75,52.0,49.975,47.225,50.375,52.050000000000004,52.849999999999994,52.35,58.225,58.9,99.4
918,54.8,53.25,52.975,54.125,58.75,59.349999999999994,57.449999999999996,53.325,52.400000000000006,52.75,51.725,51.949999999999996,49.975,47.225,50.45,52.2,52.775000000000006,52.325,58.150000000000006,58.833333333333336,99.3
919,54.875,53.25,52.9,54.425,58.525000000000006,59.2,57.375,53.175,52.400000000000006,52.775,51.474999999999994,52.175,49.95,47.225,50.425,52.375,52.825,52.175,57.974999999999994,58.900000000000006,99.5
920,54.65,52.775000000000006,52.925000000000004,54.375,58.125,58.625,57.175,53.225,52.300000000000004,52.625,50.625,52.400000000000006,49.9,47.175,50.275000000000006,52.325,52.675,52.199999999999996,57.55,58.5,99.7
921,54.474999999999994,52.55,52.900000000000006,54.325,57.65,58.3,56.599999999999994,53.225,52.15,52.5,50.55,52.5,50.025000000000006,47.199999999999996,50.275,52.35,52.65,52.175,57.25,58.26666666666667,99.6
922,54.5,52.55,52.95,54.400000000000006,57.7,58.37499999999999,56.62500000000001,53.2,52.2,52.575,50.575,52.575,50.2,47.25,50.2,52.35,52.675000000000004,52.25,57.25,58.43333333333334,99.6
923,54.575,52.575,52.974999999999994,54.375,57.825,58.5,56.724999999999994,53.199999999999996,52.275,52.675000000000004,50.675000000000004,52.6,50.35000000000001,47.275,50.125,52.324999999999996,52.699999999999996,52.324999999999996,57.3,58.6,99.5
924,54.6,52.625,53.0,54.35000000000001,57.95,58.599999999999994,56.775,53.175,52.3,52.675000000000004,50.675000000000004,52.6,50.375,47.3,50.075,52.300000000000004,52.699999999999996,52.37499999999999,57.3,58.6,99.4
925,54.625,52.7,53.05,54.325,58.025,58.675,56.800000000000004,53.1,52.324999999999996,52.675000000000004,50.725,52.6,50.375,47.275,50.075,52.25,52.725,52.37499999999999,57.3,58.6,99.4
926,54.625,52.7,53.1,54.325,58.125,58.824999999999996,56.825,53.1,52.349999999999994,52.7,50.75,52.625,50.4,47.25,50.05,52.25,52.725,52.37499999999999,57.425,58.6,99.3
927,54.775,52.75,53.125,54.275,58.175,58.849999999999994,56.949999999999996,53.1,52.324999999999996,52.8,50.725,52.6,50.425000000000004,47.324999999999996,50.074999999999996,52.300000000000004,52.65,52.37499999999999,57.425,58.56666666666666,99.1
928,54.775,52.800000000000004,53.05,54.300000000000004,58.175,58.849999999999994,57.12500000000001,53.1,52.37499999999999,52.775,50.949999999999996,52.625,50.49999999999999,47.275,50.099999999999994,52.25,52.725,52.5,57.400000000000006,58.633333333333326,99.2
929,54.75,52.95,53.050000000000004,54.275000000000006,58.275,58.900000000000006,57.10000000000001,53.05,52.37499999999999,52.800000000000004,51.15,52.675000000000004,50.49999999999999,47.275,50.125,52.224999999999994,52.725,52.474999999999994,57.45,58.699999999999996,99.3
930,54.75,53.0,53.125,54.125,58.400000000000006,58.900000000000006,57.15,53.075,52.37499999999999,52.775,51.2,52.650000000000006,50.574999999999996,47.3,50.15,52.224999999999994,52.75,52.5,57.45,58.699999999999996,99.2
931,54.775,53.05,53.175,54.125,58.425,58.95,57.199999999999996,53.075,52.45,52.75,51.2,52.625,50.574999999999996,47.3,50.125,52.224999999999994,52.75,52.6,57.5,58.73333333333334,99.2
932,54.75,53.0,53.15,54.125,58.425,58.95,57.225,53.075,52.474999999999994,52.75,51.2,52.625,50.55,47.349999999999994,50.175,52.275,52.775,52.625,57.5,58.73333333333334,99.2
933,54.775,53.05,53.175,54.2,58.5,58.974999999999994,57.275,53.125,52.45,52.75,51.2,52.65,50.55,47.349999999999994,50.25,52.25,52.75,52.6,57.474999999999994,58.73333333333334,99.2
934,54.775,53.2,53.199999999999996,54.2,58.474999999999994,59.05,57.3,53.175000000000004,52.5,52.849999999999994,51.275,52.7,50.6,47.425,50.25,52.275,52.849999999999994,52.6,57.575,58.73333333333334,99.2
935,54.974999999999994,53.3,53.25,54.275,58.5,59.075,57.375,53.199999999999996,52.55,52.849999999999994,51.275,52.7,50.675,47.425,50.225,52.275,52.87500000000001,52.6,57.625,58.833333333333336,99.3
936,55.0,53.375,53.25,54.425,58.525,59.225,57.55,53.24999999999999,52.575,52.900000000000006,51.35,52.775000000000006,50.75,47.425,50.25,52.300000000000004,52.9,52.65,57.8,58.86666666666667,99.4
937,55.125,53.474999999999994,53.3,54.400000000000006,58.550000000000004,59.375,57.625,53.349999999999994,52.625,52.900000000000006,51.474999999999994,52.800000000000004,50.849999999999994,47.425,50.275,52.325,52.975,52.725,57.825,58.9,99.4
938,55.2,53.575,53.39999999999999,54.400000000000006,58.6,59.425,57.725,53.45,52.65,52.925,51.625,52.775000000000006,50.849999999999994,47.425,50.349999999999994,52.375,53.224999999999994,52.824999999999996,57.925,58.9,99.0
939,55.2,53.650000000000006,53.425,54.400000000000006,58.625,59.45,57.725,53.45,52.675000000000004,53.05,51.7,52.75,50.875,47.5,50.474999999999994,52.474999999999994,53.3,52.875,58.05,58.9,99.0
940,55.225,53.650000000000006,53.425,54.425000000000004,58.65,59.5,57.75,53.6,52.775000000000006,53.075,51.725,52.875,50.925,47.60000000000001,50.45,52.575,53.375,52.875,58.025000000000006,59.03333333333333,99.0
941,55.199999999999996,53.575,53.5,54.449999999999996,58.65,59.5,57.775,53.6,52.824999999999996,53.05,51.650000000000006,52.9,51.0,47.625,50.45,52.6,53.375,52.875,58.025000000000006,59.0,98.9
942,55.375,53.625,53.525000000000006,54.6,58.675,59.5,57.75,53.575,52.775,52.974999999999994,51.650000000000006,53.1,51.025,47.625,50.475,52.7,53.400000000000006,52.875,58.0,58.93333333333333,98.7
943,55.375,53.599999999999994,53.550000000000004,54.65,58.75,59.5,57.75,53.6,52.875,52.974999999999994,51.675,53.2,51.075,47.699999999999996,50.52499999999999,52.7,53.400000000000006,52.9,57.95,58.93333333333333,98.7
944,55.375,53.625,53.625,54.699999999999996,58.8,59.625,57.775,53.74999999999999,52.89999999999999,53.050000000000004,51.725,53.25,51.1,47.699999999999996,50.575,52.7,53.45,53.025000000000006,57.95,59.0,98.8
945,55.4,53.7,53.65,54.75,58.875,59.699999999999996,57.800000000000004,53.74999999999999,52.89999999999999,53.125,51.775,53.3,51.125,47.699999999999996,50.62500000000001,52.75,53.5,53.025000000000006,57.975,59.03333333333334,98.9
946,55.425000000000004,53.7,53.675,54.725,58.875,59.625,57.775,53.74999999999999,53.050000000000004,53.15,51.8,53.3,51.15,47.8,50.650000000000006,52.8,53.575,53.025000000000006,58.00000000000001,59.03333333333334,99.2
947,55.45,53.7,53.699999999999996,54.775,58.875,59.7,57.825,53.74999999999999,53.099999999999994,53.224999999999994,51.875,53.3,51.175,48.025000000000006,50.725,52.875,53.625,53.05,58.074999999999996,59.1,99.2
948,55.525,53.725,53.75,54.8,59.025,59.775000000000006,57.949999999999996,53.74999999999999,53.075,53.224999999999994,51.824999999999996,53.324999999999996,51.175,48.025000000000006,50.75,52.974999999999994,53.65,53.125,58.075,59.1,99.2
949,55.6,53.775000000000006,53.8,54.825,59.025,59.8,57.975,53.75,53.099999999999994,53.24999999999999,51.925,53.325,51.15,48.1,50.824999999999996,52.900000000000006,53.7,53.15,58.075,59.133333333333326,99.2
950,54.6,52.725,52.925,53.550000000000004,57.875,58.449999999999996,56.925,52.550000000000004,51.724999999999994,52.175,50.75,52.25,50.175,46.8,49.75,51.8,52.425,52.025000000000006,57.15,58.23333333333333,99.2
951,53.3,51.625,51.65,52.425,56.5,57.275,55.625,51.474999999999994,50.7,50.975,49.725,50.975,49.15,45.65,48.425,50.650000000000006,51.0,50.725,56.00000000000001,57.133333333333326,99.1
952,52.8,51.325,51.349999999999994,52.175,56.175000000000004,57.075,55.3,51.25000000000001,50.5,50.625,49.324999999999996,50.65,49.00000000000001,45.45,48.2,50.474999999999994,50.625,50.325,55.825,56.96666666666666,98.9
953,52.65,51.175,51.224999999999994,52.025,55.949999999999996,56.975,54.825,51.075,50.425,50.49999999999999,49.150000000000006,50.525,48.8,45.25,48.075,50.199999999999996,50.5,50.3,55.45,56.833333333333336,98.9
954,52.6,50.89999999999999,51.0,51.75,55.725,56.7,54.6,50.95,50.2,50.325,48.900000000000006,50.224999999999994,48.575,45.125,48.0,49.825,50.150000000000006,50.0,55.1,56.699999999999996,98.9
955,52.225,50.625,50.824999999999996,51.625,55.275,56.449999999999996,54.475,50.65,49.925,50.050000000000004,48.525,50.025,48.325,44.87499999999999,47.6,49.575,49.974999999999994,49.7,54.825,56.23333333333333,98.9
956,52.00000000000001,50.375,50.45,51.2,55.0,55.9,54.02499999999999,50.325,49.550000000000004,49.575,48.075,49.650000000000006,47.925,44.525000000000006,47.224999999999994,49.199999999999996,49.725,49.35,54.75,56.06666666666666,98.9
957,51.574999999999996,50.025,50.075,50.8,54.725,55.525000000000006,53.775,50.025,49.199999999999996,49.325,47.75,49.35,47.7,44.2,46.9,48.85,49.375,48.974999999999994,54.375,56.0,98.9
958,51.3,49.775000000000006,49.900000000000006,50.575,54.475,55.324999999999996,53.4,49.699999999999996,48.9,49.050000000000004,47.575,49.099999999999994,47.349999999999994,43.925,46.575,48.525000000000006,49.075,48.65,54.15,55.73333333333333,98.9
959,51.15,49.474999999999994,49.725,50.50000000000001,54.25,54.974999999999994,53.225,49.475,48.775000000000006,48.925,47.45,48.800000000000004,47.15,43.7,46.4,48.349999999999994,48.775,48.375,53.95,55.43333333333334,98.9
960,51.025,49.3,49.6,50.349999999999994,54.15,54.89999999999999,53.05,49.325,48.6,48.725,47.3,48.575,47.0,43.550000000000004,46.2,48.25,48.575,48.125,53.900000000000006,55.300000000000004,98.9
961,50.95,49.25,49.475,50.125,54.05,54.800000000000004,53.0,49.224999999999994,48.5,48.65,47.175,48.55,46.85,43.47500000000001,46.0,48.1,48.5,48.025,53.775,55.133333333333326,98.9
962,50.900000000000006,49.2,49.349999999999994,49.974999999999994,53.925,54.675,52.974999999999994,49.150000000000006,48.375,48.6,47.025000000000006,48.37499999999999,46.75,43.375,45.95,47.925,48.275,47.85,53.65,55.03333333333334,98.9
963,50.625,49.15,49.25,49.849999999999994,53.825,54.675,52.824999999999996,49.0,48.225,48.425,46.925,48.3,46.55,43.2,45.849999999999994,47.849999999999994,48.25,47.699999999999996,53.575,54.96666666666666,98.9
964,50.50000000000001,49.050000000000004,49.05,49.725,53.5,54.5,52.5,48.825,48.175,48.325,46.875,48.1,46.5,43.0,45.75,47.6,48.050000000000004,47.5,53.375,54.833333333333336,98.9
965,50.45,48.85000000000001,48.925,49.525000000000006,53.400000000000006,54.449999999999996,52.449999999999996,48.699999999999996,48.025,48.225,46.675,47.95,46.325,42.89999999999999,45.575,47.55,47.900000000000006,47.324999999999996,53.2,54.73333333333334,98.9
966,50.3,48.625,48.8,49.400000000000006,53.224999999999994,54.15,52.4,48.55,47.925,48.050000000000004,46.525,47.75,46.025,42.699999999999996,45.39999999999999,47.325,47.625,47.225,53.1,54.56666666666666,98.9
967,50.075,48.375,48.574999999999996,49.15,52.95,53.95,52.175000000000004,48.3,47.599999999999994,47.775000000000006,46.25,47.45,45.775000000000006,42.4,45.1,47.025,47.35000000000001,46.925,52.85000000000001,54.333333333333336,98.9
968,49.825,48.15,48.325,48.849999999999994,52.7,53.62500000000001,51.8,47.925,47.25,47.5,46.05,47.15,45.574999999999996,42.175000000000004,44.7,46.625,46.925,46.575,52.625,54.13333333333333,98.9
969,49.3,47.625,47.8,48.375,52.3,53.175,51.375,47.50000000000001,46.875,47.025,45.675,46.675,45.025,41.75,44.125,46.224999999999994,46.475,46.125,52.225,53.699999999999996,98.9
970,49.075,47.300000000000004,47.45,48.0,52.0,52.699999999999996,51.025,47.1,46.37499999999999,46.65,45.275,46.2,44.75000000000001,41.5,43.775,45.825,46.075,45.6,51.849999999999994,53.4,98.9
971,49.025000000000006,47.25,47.425,47.95,51.875,52.675,50.974999999999994,47.025000000000006,46.37499999999999,46.599999999999994,45.224999999999994,46.15,44.725,41.474999999999994,43.75,45.724999999999994,46.025,45.575,51.725,53.333333333333336,98.9
972,49.075,47.3,47.55,48.0,51.85000000000001,52.7,50.949999999999996,47.075,46.4,46.599999999999994,45.325,46.25,44.825,41.525,43.800000000000004,45.775,46.025,45.65,51.8,53.333333333333336,98.8
973,49.3,47.400000000000006,47.75,48.325,52.05,52.925,51.275,47.275,46.474999999999994,46.8,45.449999999999996,46.575,45.075,41.675000000000004,44.15,45.875,46.3,45.824999999999996,51.849999999999994,53.5,98.9
974,49.6,47.6,47.974999999999994,48.349999999999994,52.5,53.275000000000006,51.425,47.575,46.849999999999994,47.05,45.575,46.650000000000006,45.224999999999994,41.875,44.525000000000006,46.24999999999999,46.775000000000006,46.35,52.025,53.666666666666664,98.9
975,49.625,47.8,48.075,48.400000000000006,52.599999999999994,53.400000000000006,51.675000000000004,47.8,47.2,47.325,45.849999999999994,46.925,45.475,42.099999999999994,44.599999999999994,46.525000000000006,46.925000000000004,46.5,52.325,53.9,99.0
976,49.724999999999994,47.925,48.05,48.45,52.675,53.5,51.725,47.800000000000004,47.25,47.275000000000006,45.875,47.075,45.525,42.099999999999994,44.675000000000004,46.675000000000004,46.975,46.5,52.400000000000006,53.96666666666667,99.0
977,49.825,48.00000000000001,48.3,48.65,52.775000000000006,53.6,51.775,47.925,47.35,47.325,45.95,47.05,45.574999999999996,42.15,44.7,46.74999999999999,47.025,46.5,52.425,53.9,98.8
978,50.199999999999996,48.199999999999996,48.474999999999994,48.975,52.85000000000001,53.925,52.150000000000006,48.050000000000004,47.49999999999999,47.55,46.075,47.2,45.75,42.35,44.775000000000006,47.025000000000006,47.27499999999999,46.6,52.75,54.46666666666666,99.4
979,50.725,49.0,49.224999999999994,49.2,53.925,55.050000000000004,53.2,48.72500000000001,48.0,48.0,46.825,47.599999999999994,46.050000000000004,42.8,45.7,47.425000000000004,48.025,47.275,53.25,54.96666666666667,99.6
980,51.85,50.35,50.675,50.225,55.475,56.775,54.625,50.574999999999996,49.825,48.900000000000006,47.95,48.675,47.65,43.599999999999994,46.599999999999994,48.95,49.1,48.45,54.575,55.79999999999999,99.5
981,53.275000000000006,52.2,51.800000000000004,51.825,56.625,57.425,55.55,50.925000000000004,50.225,49.875,48.99999999999999,50.05,48.6,44.9,47.9,49.725,50.275000000000006,49.625,55.4,55.866666666666674,99.2
982,53.45,52.599999999999994,51.85,52.35000000000001,57.125,57.52499999999999,55.574999999999996,51.324999999999996,50.8,50.55,49.725,50.400000000000006,49.225,45.449999999999996,47.949999999999996,50.349999999999994,51.325,50.425,55.925,57.56666666666666,100.0
983,54.0,52.775000000000006,52.125,52.85,57.325,57.6,55.724999999999994,51.625,50.775,50.65,49.725,51.099999999999994,49.375,45.575,48.75,50.675000000000004,51.6,50.7,56.0,57.96666666666667,100.0
984,53.699999999999996,52.45,51.925,52.824999999999996,57.05,57.3,55.349999999999994,51.55,50.87500000000001,50.925,49.45,51.35,49.325,45.525000000000006,48.75,50.62500000000001,51.75,50.75000000000001,55.900000000000006,57.800000000000004,99.9
985,53.1,51.074999999999996,51.075,52.5,55.87500000000001,56.65,54.2,51.125,50.475,50.175,48.525000000000006,50.925,48.775000000000006,45.325,48.225,50.325,50.75,50.199999999999996,54.974999999999994,56.400000000000006,99.1
986,51.875,49.925,50.400000000000006,51.55,54.675000000000004,55.375,53.45,50.35,49.60000000000001,49.824999999999996,47.574999999999996,49.675,47.925000000000004,44.175,47.2,49.225,49.75000000000001,49.300000000000004,54.4,55.93333333333334,99.1
987,51.14999999999999,49.00000000000001,49.575,50.574999999999996,53.725,54.625,52.6,49.400000000000006,48.6,49.15,46.825,48.7,47.00000000000001,43.125,46.175,48.05,48.525000000000006,48.324999999999996,53.425,55.300000000000004,99.3
988,50.55,48.650000000000006,49.099999999999994,50.074999999999996,53.449999999999996,54.125,52.39999999999999,48.675000000000004,48.099999999999994,48.425000000000004,46.60000000000001,48.15,46.5,42.65,45.625,47.5,47.875,47.45,53.199999999999996,54.86666666666667,99.5
989,50.45,48.525000000000006,49.025000000000006,49.85,53.375,54.05,52.275000000000006,48.575,47.925,48.224999999999994,46.425,48.0,46.325,42.55,45.475,47.24999999999999,47.65,47.375,53.15,54.666666666666664,99.4
990,50.6,48.64999999999999,49.025000000000006,49.725,53.324999999999996,54.4,52.375,48.574999999999996,48.0,48.25,46.52499999999999,48.0,46.375,42.675000000000004,45.49999999999999,47.35,47.85,47.45,53.199999999999996,54.633333333333326,99.4
991,50.8,48.925000000000004,49.349999999999994,49.75,53.75,54.75,52.9,48.724999999999994,48.225,48.3,46.975,48.099999999999994,46.625,42.89999999999999,45.725,47.75,48.175,47.625,53.425,54.800000000000004,99.1
992,51.225,49.375,49.675,50.125,54.125,55.375,53.525,48.925,48.675000000000004,48.625,47.425000000000004,48.65,47.0,43.275,45.975,48.0,48.849999999999994,48.125,53.849999999999994,55.300000000000004,99.2
993,52.1,50.25,50.675,50.5,55.525000000000006,56.375,54.075,50.074999999999996,49.175,49.075,48.525000000000006,49.575,47.675000000000004,43.900000000000006,47.025,48.775000000000006,49.7,49.025,54.574999999999996,55.93333333333334,99.0
994,53.275,51.35,51.75,51.425,56.949999999999996,58.400000000000006,55.625,51.225,50.1,50.05,50.75,50.775,47.85,45.325,48.775000000000006,49.925,51.05,51.5,57.525,55.833333333333336,98.6
995,53.7,51.724999999999994,52.599999999999994,53.05,57.7,59.449999999999996,56.575,51.825,50.925000000000004,50.625,51.325,51.225,50.05,46.150000000000006,49.449999999999996,51.55,51.4,52.849999999999994,57.75,57.4,98.9
996,54.35000000000001,52.6,53.12499999999999,53.474999999999994,57.825,59.625,56.925000000000004,52.175,51.75,51.425,51.075,51.95,50.974999999999994,46.525,49.75,52.2,51.775000000000006,52.95,57.575,57.79999999999999,99.1
997,54.45,52.75,53.199999999999996,53.775,57.8,59.55,56.62500000000001,52.075,51.9,51.550000000000004,51.2,52.0,50.974999999999994,46.825,49.800000000000004,52.400000000000006,52.075,52.6,57.25,57.9,99.1
998,54.5,52.275000000000006,52.8,53.8,57.425,58.75000000000001,56.125,52.125,52.0,51.75,50.525,51.974999999999994,50.875,46.875,49.775,52.125,52.2,52.275000000000006,57.0,57.73333333333333,99.0
999,54.2,51.9,52.724999999999994,53.7,56.825,58.15,55.825,52.175,52.0,51.575,49.8,51.525000000000006,50.599999999999994,46.7,49.625,51.7,52.2,52.025,56.400000000000006,57.4,98.9
1000.00,53.8,51.65,52.025000000000006,53.199999999999996,56.35,57.675,55.325,51.5,50.975,51.025,49.400000000000006,51.025000000000006,49.925000000000004,45.85,48.825,51.25,51.400000000000006,51.275,55.8,57.03333333333334,98.8
1001.00,53.0,51.050000000000004,51.574999999999996,52.4,55.75,57.075,54.75,51.175,50.300000000000004,50.574999999999996,48.775,50.725,49.15,45.449999999999996,48.2,50.45,50.9,50.300000000000004,55.375,56.79999999999999,98.8
1002.00,52.62499999999999,50.825,51.324999999999996,52.025000000000006,55.45,56.699999999999996,54.375,50.875,49.974999999999994,50.225,48.55,50.375,48.6,44.97500000000001,47.7,49.925000000000004,50.3,49.87499999999999,55.275,56.43333333333334,98.8
1003.00,52.550000000000004,50.575,51.075,51.65,55.175,56.4,54.2,50.525,49.775000000000006,50.050000000000004,48.25,49.95,48.325,44.849999999999994,47.425000000000004,49.65,49.95,49.675000000000004,55.05,56.06666666666667,98.8
1004.00,52.525000000000006,50.575,51.05,51.45,55.175,56.4,54.2,50.35000000000001,49.724999999999994,49.9,48.15,49.875,48.3,44.775000000000006,47.375,49.400000000000006,49.900000000000006,49.474999999999994,54.975,56.06666666666666,98.9
1005.00,52.5,50.50000000000001,51.025000000000006,51.45,55.25,56.300000000000004,54.125,50.35000000000001,49.675,49.8,48.15,49.85,48.25,44.724999999999994,47.275,49.425,49.75,49.425,54.975,56.06666666666666,99.0
1006.00,52.349999999999994,50.50000000000001,50.875,51.375,55.175,56.324999999999996,54.2,50.400000000000006,49.65,49.699999999999996,48.099999999999994,49.85,48.25,44.724999999999994,47.25,49.39999999999999,49.7,49.375,54.975,56.1,99.4
1007.00,52.349999999999994,50.47500000000001,50.85,51.35,55.2,56.275,54.2,50.349999999999994,49.65,49.675,48.175000000000004,49.825,48.3,44.625,47.25,49.375,49.75,49.325,54.975,56.06666666666666,99.3
1008.00,52.325,50.474999999999994,50.875,51.425000000000004,55.3,56.300000000000004,54.2,50.325,49.625,49.725,48.15,49.724999999999994,48.2,44.6,47.225,49.300000000000004,49.85,49.400000000000006,54.875,56.1,99.3
1009.00,52.349999999999994,50.45,50.925,51.375,55.3,56.275,54.2,50.325,49.599999999999994,49.75,48.175000000000004,49.65,48.125,44.625,47.2,49.300000000000004,49.85,49.275000000000006,54.825,56.13333333333333,99.2
1010.00,52.325,50.55,50.89999999999999,51.4,55.325,56.324999999999996,54.224999999999994,50.375,49.375,49.75,48.275000000000006,49.6,48.15,44.6,47.2,49.175,49.875,49.275000000000006,54.849999999999994,56.03333333333334,99.2
1011.00,52.39999999999999,50.6,50.925,51.375,55.3,56.425,54.25,50.349999999999994,49.5,49.75,48.349999999999994,49.575,48.175000000000004,44.550000000000004,47.25,49.199999999999996,49.825,49.4,54.825,56.06666666666666,99.2
1012.00,52.65,50.625,50.900000000000006,51.47500000000001,55.325,56.45,54.375,50.45,49.599999999999994,49.9,48.425,49.775,48.449999999999996,44.65,47.325,49.300000000000004,49.900000000000006,49.675,54.875,56.166666666666664,99.1
1013.00,52.875,50.625,51.099999999999994,51.5,55.525000000000006,56.775,54.775000000000006,50.625,49.8,49.925,48.6,49.95,48.575,44.849999999999994,47.525000000000006,49.474999999999994,50.1,49.925000000000004,55.25,56.26666666666667,99.1
1014.00,53.2,50.675,51.45,52.025000000000006,55.650000000000006,57.25,54.85000000000001,50.775000000000006,50.1,50.074999999999996,48.85,50.05,48.7,45.15,47.650000000000006,49.55,50.275,50.225,55.574999999999996,56.56666666666666,99.1
