wavelength,blank,S6 Preheat,S6 Post Heat,S6 Irrad 1 1,S6 Irrad 1 2,S6 Irrad 1 3,S6 Irrad 1 4,S6 Irrad 1 5,S6 Irrad 1 6,S6 Irrad 1 7,S6 Irrad 1 8,S6 Irrad 1 9,S6 Irrad 1 10,S6 Irrad 2,S6 Irrad 3,S6 Irrad 4,S6 Irrad 5,S6 Irrad 6,S6 Irrad 7,S6 Irrad 8,S6 Irrad 9
992,0.004,0.257,0.2685,0.2905,0.304,0.3,0.2665,0.2565,0.27125,0.3105,0.3125,0.31325,0.3065,0.324,0.31275,0.32775,0.36375,0.3375,0.319,0.31125,0.3175
993,0.005,0.252666667,0.263,0.28325,0.295,0.29625,0.2555,0.249,0.26675,0.3005,0.30825,0.30925,0.29875,0.31425,0.30475,0.322,0.35725,0.32775,0.312,0.3035,0.30925
994,0.006,0.253,0.24025,0.27375,0.286,0.28875,0.2445,0.234,0.25475,0.29075,0.30025,0.30025,0.2895,0.29475,0.29425,0.3205,0.3435,0.3115,0.3015,0.292,0.28825
995,0.005,0.241333333,0.23875,0.26975,0.27925,0.2755,0.239,0.22575,0.24725,0.28525,0.29325,0.2955,0.2865,0.28975,0.2905,0.3005,0.3355,0.30575,0.28775,0.28875,0.2765
996,0.004,0.238,0.23975,0.26475,0.27475,0.27175,0.238,0.22425,0.24475,0.2825,0.28625,0.289,0.279,0.29175,0.28425,0.29275,0.33225,0.30325,0.282,0.2855,0.27575
997,0.004,0.237333333,0.24225,0.264,0.274,0.26975,0.23825,0.225,0.247,0.2835,0.28475,0.2875,0.278,0.291,0.284,0.29275,0.32925,0.30275,0.2805,0.28325,0.27925
998,0.004,0.238666667,0.24425,0.26375,0.27725,0.2695,0.241,0.231,0.251,0.283,0.284,0.286,0.2815,0.29675,0.28425,0.2935,0.329,0.303,0.28325,0.28225,0.28175
999,0.005,0.241,0.2485,0.266,0.278,0.27,0.24575,0.23575,0.25325,0.2825,0.28375,0.2875,0.28475,0.3025,0.28825,0.29575,0.331,0.3045,0.2865,0.28225,0.28375
1000,0.005,0.243666667,0.2535,0.26925,0.2835,0.27425,0.249,0.239,0.257,0.28825,0.2925,0.29225,0.287,0.3065,0.2925,0.3015,0.3385,0.31125,0.29025,0.28875,0.29025
1001,0.005,0.245666667,0.2565,0.27575,0.2875,0.2805,0.25375,0.24325,0.2615,0.29075,0.2985,0.296,0.29175,0.312,0.29525,0.30825,0.3425,0.317,0.29725,0.29325,0.2985
1002,0.005,0.248666667,0.25775,0.2785,0.2895,0.28375,0.25625,0.24625,0.26475,0.29375,0.30125,0.299,0.29375,0.31375,0.29775,0.3135,0.347,0.32175,0.3015,0.29825,0.302
1003,0.005,0.251,0.259,0.2795,0.29175,0.287,0.25775,0.249,0.26575,0.2965,0.30275,0.301,0.296,0.3165,0.3015,0.316,0.348,0.324,0.304,0.3015,0.304
1004,0.005,0.251,0.25975,0.27975,0.292,0.28875,0.2585,0.249,0.266,0.29775,0.30325,0.302,0.29625,0.31725,0.30225,0.316,0.3485,0.3245,0.306,0.30175,0.3055
1005,0.004,0.251,0.26,0.27975,0.292,0.28875,0.25775,0.2495,0.2665,0.298,0.30375,0.30275,0.2965,0.3175,0.30225,0.31625,0.34925,0.3255,0.306,0.303,0.30625
1006,0.003,0.251333333,0.25975,0.281,0.2935,0.28925,0.258,0.2495,0.266,0.29775,0.304,0.3035,0.29675,0.31775,0.30225,0.3165,0.3495,0.32575,0.306,0.30325,0.3065
1007,0.003,0.251333333,0.26025,0.281,0.2935,0.28925,0.258,0.2495,0.266,0.298,0.30425,0.30375,0.29675,0.31675,0.30275,0.31575,0.3505,0.32575,0.30675,0.303,0.307
1008,0.003,0.251333333,0.26075,0.2815,0.2935,0.28925,0.25725,0.24975,0.26625,0.2985,0.3045,0.30325,0.29675,0.3175,0.30375,0.317,0.35075,0.326,0.30725,0.30225,0.3065
1009,0.003,0.250666667,0.261,0.28125,0.2935,0.28925,0.25725,0.24975,0.266,0.2985,0.30475,0.303,0.2975,0.31725,0.304,0.31775,0.35075,0.326,0.3075,0.3025,0.3075
1010,0.003,0.251666667,0.261,0.28125,0.2935,0.28875,0.25725,0.2495,0.26575,0.29775,0.30675,0.303,0.2965,0.316,0.30475,0.31725,0.3505,0.32625,0.3085,0.30225,0.30725
1011,0.004,0.251333333,0.26075,0.2805,0.293,0.289,0.25725,0.2485,0.26575,0.2975,0.305,0.30325,0.29575,0.3155,0.3045,0.31725,0.3515,0.32575,0.30825,0.30275,0.3065
1012,0.004,0.250333333,0.2605,0.27875,0.29325,0.2885,0.257,0.24825,0.26475,0.297,0.30475,0.302,0.29575,0.315,0.30325,0.31475,0.3505,0.325,0.30725,0.30175,0.30375
1013,0.004,0.249666667,0.25775,0.27675,0.2915,0.28825,0.25525,0.24575,0.2615,0.296,0.3025,0.30175,0.29575,0.31325,0.3015,0.3135,0.3485,0.323,0.30575,0.30025,0.3015
1014,0.004,0.247333333,0.25525,0.27425,0.289,0.284,0.2545,0.24225,0.26075,0.2945,0.30025,0.30025,0.295,0.3115,0.3005,0.31275,0.3455,0.32175,0.30475,0.2985,0.29925
1015,0.001,0.245666667,0.25625,0.273,0.289,0.28425,0.25425,0.24125,0.26125,0.29375,0.2995,0.2995,0.29275,0.31175,0.299,0.3125,0.344,0.32075,0.30325,0.29575,0.29875
1016,0.004,0.246666667,0.256,0.2735,0.28925,0.28425,0.253,0.2445,0.261,0.294,0.3005,0.299,0.29125,0.313,0.298,0.3125,0.34525,0.32075,0.3025,0.2955,0.29925
1017,0.005,0.248,0.2555,0.27325,0.2895,0.2845,0.252,0.246,0.26125,0.293,0.3005,0.29675,0.29225,0.313,0.29825,0.31175,0.346,0.32125,0.3025,0.2975,0.2995
1018,0.005,0.248,0.25575,0.27425,0.291,0.285,0.25225,0.24625,0.263,0.293,0.2995,0.29825,0.29325,0.313,0.299,0.3125,0.34825,0.3225,0.3045,0.30075,0.30025
1019,0.004,0.248666667,0.25875,0.27675,0.292,0.28675,0.25325,0.247,0.26325,0.29425,0.30025,0.3,0.29425,0.3145,0.3,0.31375,0.35025,0.3235,0.306,0.30325,0.304
1020,0.003,0.249,0.26125,0.2775,0.29425,0.289,0.2555,0.249,0.265,0.297,0.3015,0.30175,0.29575,0.31525,0.3015,0.31625,0.352,0.325,0.30775,0.30575,0.307
1021,0.005,0.25,0.26325,0.28025,0.2955,0.291,0.258,0.24925,0.268,0.29925,0.30575,0.306,0.29725,0.31775,0.3035,0.318,0.355,0.32925,0.30875,0.307,0.30925
1022,0.004,0.253,0.26475,0.28225,0.29875,0.29375,0.26025,0.25175,0.26925,0.3015,0.3075,0.30725,0.30025,0.321,0.30525,0.31925,0.358,0.3305,0.3115,0.31075,0.31
1023,0.005,0.256,0.26525,0.2855,0.30075,0.2955,0.262,0.2545,0.271,0.3025,0.30925,0.3085,0.301,0.323,0.30825,0.32225,0.3595,0.33225,0.31475,0.31275,0.31325
1024,0.005,0.256333333,0.2675,0.28825,0.3025,0.29825,0.2645,0.25475,0.27325,0.305,0.31125,0.31,0.30275,0.3265,0.31,0.32425,0.36075,0.3345,0.317,0.3135,0.316
1025,0.005,0.257666667,0.268,0.28925,0.30325,0.29975,0.2655,0.257,0.27425,0.30575,0.312,0.31275,0.30475,0.3275,0.31225,0.32525,0.3625,0.3375,0.3175,0.316,0.3175
1026,0.005,0.259,0.27025,0.29,0.3045,0.30025,0.26725,0.2615,0.2775,0.307,0.31375,0.31325,0.30675,0.32875,0.3135,0.32775,0.36425,0.33975,0.31775,0.3165,0.3195
1027,0.004,0.259333333,0.27125,0.2905,0.30675,0.3015,0.26875,0.26275,0.279,0.3105,0.31575,0.31525,0.308,0.33075,0.3145,0.329,0.367,0.343,0.32,0.31725,0.32175
1028,0.005,0.26,0.273,0.29375,0.30725,0.30175,0.27025,0.26425,0.27925,0.31175,0.3165,0.31625,0.31,0.33175,0.31625,0.32925,0.36825,0.3435,0.32325,0.3175,0.3235
1029,0.005,0.259666667,0.27375,0.294,0.30825,0.30325,0.27225,0.26425,0.28125,0.31275,0.31875,0.3165,0.312,0.33275,0.31725,0.32975,0.3685,0.3435,0.32425,0.32,0.32475
1030,0.005,0.26,0.27375,0.295,0.3095,0.30375,0.27225,0.26525,0.28125,0.31325,0.32075,0.31675,0.313,0.3335,0.3175,0.331,0.3695,0.344,0.324,0.32075,0.3255
1031,0.005,0.260666667,0.2745,0.29525,0.30925,0.30375,0.27375,0.26575,0.282,0.31325,0.321,0.319,0.3135,0.33425,0.31775,0.3325,0.37,0.34475,0.32425,0.32175,0.326
1032,0.004,0.260666667,0.27475,0.29575,0.309,0.30425,0.2745,0.26575,0.28225,0.31375,0.3225,0.31975,0.3135,0.33525,0.318,0.33275,0.3725,0.34475,0.32475,0.32475,0.328
1033,0.005,0.265,0.27575,0.297,0.3105,0.3065,0.275,0.2665,0.2835,0.314,0.32275,0.31975,0.314,0.336,0.3195,0.33425,0.374,0.345,0.326,0.326,0.32875
1034,0.005,0.265666667,0.276,0.29725,0.31125,0.30675,0.27575,0.268,0.28375,0.315,0.3235,0.3205,0.31625,0.33675,0.3205,0.33525,0.375,0.34675,0.3265,0.3275,0.33
1035,0.005,0.266333333,0.27625,0.2985,0.31275,0.3085,0.27675,0.27,0.285,0.316,0.32475,0.32225,0.31625,0.3375,0.3235,0.338,0.376,0.3485,0.329,0.3275,0.331
1036,0.006,0.267666667,0.2775,0.3,0.31425,0.3105,0.2775,0.27025,0.2865,0.31975,0.32575,0.3225,0.317,0.34075,0.32475,0.33925,0.37675,0.3495,0.3295,0.32875,0.333
1037,0.006,0.269333333,0.2785,0.301,0.3155,0.3115,0.27925,0.27275,0.287,0.3215,0.3265,0.3265,0.31775,0.3435,0.32625,0.34125,0.37775,0.35125,0.333,0.33225,0.336
1038,0.006,0.269666667,0.283,0.30325,0.3175,0.31425,0.2825,0.2745,0.29,0.323,0.32875,0.32775,0.322,0.344,0.3295,0.3425,0.38125,0.3555,0.337,0.337,0.33775
1039,0.006,0.273333333,0.28325,0.3065,0.32175,0.317,0.28325,0.277,0.2945,0.3255,0.33025,0.32925,0.32475,0.348,0.33275,0.345,0.38675,0.35875,0.33975,0.33875,0.34225
1040,0.006,0.273333333,0.2855,0.30875,0.32425,0.3205,0.28475,0.279,0.29575,0.32875,0.332,0.33225,0.327,0.3525,0.3345,0.34775,0.3885,0.36075,0.34175,0.342,0.34425
1041,0.006,0.274666667,0.28725,0.30875,0.32525,0.32225,0.28875,0.281,0.2995,0.33025,0.3355,0.33525,0.32725,0.35375,0.33525,0.3515,0.3895,0.3615,0.34375,0.34325,0.346
1042,0.007,0.276,0.28875,0.3115,0.32625,0.324,0.28925,0.283,0.30025,0.33125,0.33675,0.3365,0.32925,0.35425,0.33675,0.3525,0.3915,0.3645,0.34425,0.34475,0.3485
1043,0.007,0.276666667,0.29,0.312,0.32775,0.32525,0.2915,0.2845,0.30075,0.33225,0.3375,0.33675,0.331,0.3575,0.33675,0.3535,0.39275,0.3655,0.34525,0.3455,0.34875
1044,0.007,0.277333333,0.2895,0.31225,0.3275,0.3255,0.29125,0.2845,0.303,0.33275,0.34,0.3405,0.33125,0.35925,0.338,0.355,0.39325,0.36625,0.34625,0.34625,0.34975
1045,0.007,0.278,0.2905,0.31275,0.32875,0.32575,0.29125,0.28475,0.304,0.33425,0.3415,0.3405,0.3325,0.3595,0.34025,0.3555,0.39375,0.36875,0.348,0.34725,0.351
1046,0.007,0.278333333,0.2895,0.3135,0.33,0.32775,0.2925,0.286,0.30575,0.336,0.34175,0.34125,0.33375,0.36075,0.34075,0.35625,0.39425,0.37,0.3495,0.34775,0.354
1047,0.007,0.279,0.2905,0.314,0.33025,0.32775,0.29225,0.2875,0.30625,0.33625,0.3425,0.342,0.33525,0.361,0.342,0.357,0.39625,0.371,0.35325,0.3485,0.35525
1048,0.006,0.278666667,0.2905,0.31325,0.33175,0.32825,0.29275,0.28825,0.3065,0.33625,0.34275,0.342,0.33475,0.3615,0.34325,0.35775,0.3965,0.37125,0.35325,0.34975,0.35525
1049,0.006,0.279,0.29075,0.3145,0.33125,0.32825,0.2935,0.288,0.306,0.33625,0.3425,0.342,0.33525,0.361,0.34425,0.3585,0.3975,0.3715,0.3535,0.351,0.3565
1050,0.006,0.278666667,0.28975,0.31525,0.331,0.32775,0.293,0.288,0.306,0.3365,0.3415,0.34225,0.335,0.36,0.3445,0.35725,0.39775,0.37175,0.3515,0.352,0.35575
1051,0.006,0.279666667,0.28925,0.3155,0.3315,0.3275,0.29325,0.288,0.30625,0.33625,0.341,0.3425,0.335,0.36,0.34425,0.3575,0.3985,0.3715,0.35125,0.3535,0.3565
1052,0.006,0.280333333,0.29075,0.31525,0.332,0.327,0.2935,0.28825,0.306,0.336,0.3415,0.34325,0.3355,0.35975,0.345,0.35975,0.39775,0.371,0.3515,0.3535,0.3575
1053,0.006,0.281,0.291,0.31575,0.332,0.32675,0.29375,0.28875,0.30575,0.33575,0.3415,0.343,0.335,0.36025,0.34425,0.3595,0.39775,0.371,0.352,0.35475,0.3575
1054,0.005,0.281333333,0.29275,0.31625,0.33225,0.32675,0.294,0.289,0.30575,0.33575,0.34125,0.343,0.33575,0.36125,0.3445,0.35975,0.398,0.371,0.3525,0.356,0.35775
1055,0.006,0.282,0.29425,0.317,0.3325,0.327,0.29475,0.2895,0.30625,0.33675,0.342,0.3435,0.33775,0.36575,0.3445,0.36225,0.39825,0.373,0.35325,0.356,0.3575
1056,0.006,0.282,0.29475,0.31775,0.3355,0.328,0.2975,0.2925,0.309,0.3395,0.3435,0.34575,0.339,0.36925,0.346,0.36425,0.40125,0.37475,0.35475,0.358,0.3605
1057,0.006,0.284666667,0.2985,0.32125,0.3385,0.33275,0.3015,0.2985,0.31275,0.3435,0.35225,0.34775,0.34275,0.3715,0.34975,0.367,0.405,0.37875,0.36125,0.3615,0.36575
1058,0.006,0.29,0.3045,0.327,0.34475,0.33925,0.30625,0.3055,0.31975,0.35175,0.35825,0.354,0.35025,0.3785,0.355,0.37425,0.413,0.389,0.37025,0.369,0.37975
1059,0.006,0.293,0.31375,0.33375,0.354,0.3485,0.311,0.31125,0.3245,0.35725,0.364,0.36375,0.356,0.385,0.36475,0.387,0.421,0.3965,0.37975,0.382,0.39075
1060,0.005,0.294666667,0.31825,0.3405,0.35825,0.3495,0.316,0.317,0.33275,0.36425,0.3715,0.371,0.3635,0.3945,0.375,0.39125,0.4285,0.405,0.386,0.3935,0.39375
1061,0.006,0.299666667,0.319,0.34575,0.36175,0.353,0.31975,0.31825,0.3355,0.36725,0.373,0.3715,0.367,0.3985,0.37725,0.39475,0.4315,0.407,0.38875,0.395,0.39625
1062,0.006,0.301,0.3205,0.3475,0.3625,0.3535,0.3245,0.32125,0.339,0.369,0.374,0.37325,0.369,0.40175,0.377,0.397,0.433,0.409,0.38975,0.3975,0.40125
1063,0.005,0.301333333,0.32,0.34775,0.3645,0.355,0.326,0.3225,0.33825,0.3695,0.37425,0.374,0.36925,0.40225,0.377,0.3975,0.43325,0.40875,0.392,0.39675,0.4015
1064,0.005,0.302666667,0.32,0.3485,0.3645,0.35625,0.32575,0.32225,0.3385,0.37,0.375,0.375,0.36875,0.40175,0.37725,0.39725,0.43375,0.4085,0.393,0.3985,0.4015
1065,0.005,0.302666667,0.3195,0.349,0.3635,0.35525,0.32575,0.3215,0.338,0.3705,0.37625,0.37525,0.369,0.402,0.3765,0.39725,0.4345,0.41025,0.39375,0.4,0.40175
1066,0.005,0.302666667,0.3195,0.34775,0.363,0.35675,0.326,0.321,0.338,0.37125,0.37675,0.37575,0.36875,0.40275,0.37675,0.39825,0.4345,0.40975,0.395,0.40175,0.4045
1067,0.005,0.303666667,0.31925,0.34875,0.3645,0.359,0.32675,0.32175,0.3395,0.372,0.37625,0.3765,0.36975,0.40425,0.37775,0.3985,0.43475,0.41175,0.39525,0.403,0.40675
1068,0.005,0.303666667,0.32,0.35125,0.36675,0.361,0.327,0.322,0.34375,0.37625,0.37775,0.37875,0.37025,0.4075,0.3805,0.4,0.43475,0.414,0.3975,0.405,0.409
1069,0.005,0.306666667,0.32325,0.3515,0.36875,0.3655,0.3295,0.32475,0.344,0.379,0.38375,0.3795,0.373,0.41225,0.38575,0.40325,0.4385,0.41525,0.399,0.40925,0.412
1070,0.005,0.307,0.327,0.35725,0.37175,0.36575,0.332,0.3305,0.34825,0.37925,0.3845,0.3825,0.376,0.41425,0.387,0.4075,0.442,0.421,0.404,0.41275,0.41375
1071,0.005,0.308666667,0.3285,0.3565,0.375,0.367,0.333,0.33225,0.34925,0.3805,0.38475,0.38475,0.37675,0.4145,0.38825,0.40775,0.44625,0.4215,0.40525,0.41375,0.41775
1072,0.005,0.307666667,0.329,0.35475,0.37525,0.36725,0.33425,0.33175,0.34975,0.38125,0.386,0.38525,0.37925,0.414,0.3885,0.4105,0.4465,0.4205,0.404,0.413,0.4185
1073,0.006,0.307666667,0.328,0.35625,0.3785,0.36875,0.3365,0.3315,0.3485,0.3815,0.38575,0.3855,0.3805,0.41425,0.38975,0.41275,0.44775,0.42075,0.4045,0.41275,0.4165
1074,0.007,0.309666667,0.329,0.357,0.37925,0.37,0.3365,0.3325,0.35025,0.382,0.38925,0.387,0.38125,0.41475,0.391,0.414,0.4515,0.4235,0.4045,0.41375,0.41775
1075,0.007,0.312,0.32875,0.35975,0.38,0.37325,0.33825,0.33425,0.354,0.3825,0.3895,0.388,0.38225,0.415,0.39125,0.41625,0.455,0.42375,0.40575,0.4155,0.41875
1076,0.01,0.314666667,0.33175,0.361,0.382,0.37475,0.3405,0.337,0.35475,0.387,0.393,0.38925,0.38375,0.41875,0.39275,0.41875,0.45875,0.42825,0.41175,0.417,0.4205
1077,0.009,0.315333333,0.32975,0.3625,0.381,0.38,0.34,0.3375,0.3575,0.3875,0.39375,0.39075,0.38475,0.42,0.3935,0.42025,0.4625,0.42925,0.4115,0.42225,0.42025
1078,0.009,0.315666667,0.3325,0.3645,0.38125,0.37825,0.34025,0.339,0.35475,0.389,0.39425,0.39125,0.387,0.42025,0.39475,0.421,0.46275,0.43,0.4135,0.42325,0.4215
1079,0.009,0.315,0.333,0.36425,0.3805,0.37625,0.34,0.3395,0.3555,0.3885,0.39425,0.39175,0.38725,0.42175,0.395,0.421,0.4595,0.42875,0.413,0.42475,0.423
1080,0.007,0.313333333,0.333,0.36525,0.381,0.376,0.3415,0.33975,0.3545,0.3895,0.39425,0.39075,0.3885,0.42425,0.39475,0.42025,0.4565,0.43,0.41425,0.425,0.42275
1081,0.007,0.314,0.3325,0.365,0.38225,0.37625,0.34225,0.3415,0.35575,0.389,0.3945,0.39,0.3885,0.42475,0.39525,0.4205,0.456,0.4295,0.41325,0.4245,0.42325
1082,0.007,0.314,0.33325,0.365,0.38275,0.378,0.34275,0.3405,0.3585,0.391,0.3975,0.39175,0.3905,0.426,0.39575,0.41925,0.45525,0.433,0.41425,0.42525,0.424
1083,0.007,0.314333333,0.334,0.36525,0.38425,0.379,0.346,0.34125,0.359,0.391,0.39725,0.39225,0.39,0.4265,0.398,0.4185,0.45675,0.43475,0.4155,0.42625,0.4265
1084,0.007,0.315,0.334,0.3655,0.38275,0.382,0.3455,0.339,0.359,0.391,0.3975,0.3925,0.392,0.42625,0.40025,0.4195,0.46025,0.43675,0.41875,0.427,0.43125
1085,0.007,0.313666667,0.3315,0.36575,0.38175,0.38225,0.34425,0.33925,0.3585,0.39075,0.3955,0.3925,0.38925,0.424,0.4015,0.42075,0.45925,0.436,0.41775,0.42675,0.4325
1086,0.007,0.312333333,0.33175,0.3655,0.381,0.3795,0.34275,0.338,0.35775,0.38625,0.39475,0.39075,0.3865,0.421,0.4015,0.418,0.4535,0.43625,0.41575,0.426,0.4315
1087,0.007,0.312333333,0.3325,0.365,0.38175,0.3795,0.34075,0.33775,0.35875,0.38775,0.394,0.3925,0.3865,0.42225,0.401,0.41825,0.45425,0.435,0.41575,0.426,0.43
1088,0.007,0.314666667,0.334,0.36725,0.3825,0.3785,0.3425,0.34125,0.3595,0.388,0.39425,0.39625,0.38875,0.4225,0.40275,0.42275,0.45575,0.4415,0.417,0.42875,0.43175
1089,0.006,0.316,0.337,0.36875,0.38625,0.3805,0.346,0.34375,0.36625,0.3965,0.39725,0.39975,0.3905,0.42525,0.4065,0.42375,0.45675,0.442,0.42075,0.43075,0.433
1090,0.006,0.318,0.339,0.37,0.3915,0.386,0.352,0.3505,0.37025,0.39825,0.401,0.404,0.39825,0.43425,0.40975,0.426,0.46075,0.44825,0.4275,0.4375,0.439
1091,0.007,0.321,0.34,0.3745,0.39225,0.389,0.35475,0.35325,0.3725,0.40325,0.40175,0.40425,0.401,0.43875,0.41575,0.43325,0.47125,0.45075,0.43175,0.4425,0.4415
1092,0.006,0.321,0.3405,0.376,0.394,0.3885,0.354,0.35475,0.37125,0.40075,0.4045,0.4045,0.401,0.438,0.41475,0.4315,0.473,0.45375,0.43325,0.44375,0.44125
1093,0.006,0.319666667,0.34,0.37475,0.39375,0.388,0.354,0.35425,0.37075,0.397,0.40525,0.405,0.40075,0.4405,0.4145,0.43275,0.4705,0.45025,0.439,0.443,0.44125
1094,0.005,0.317333333,0.341,0.3755,0.393,0.38825,0.35475,0.35525,0.36925,0.396,0.40625,0.40425,0.40025,0.437,0.415,0.42875,0.46825,0.4495,0.43775,0.44225,0.43975
1095,0.006,0.317,0.34075,0.3775,0.39375,0.388,0.34925,0.3535,0.3695,0.3985,0.41,0.4045,0.4,0.4375,0.4155,0.429,0.46775,0.45175,0.4345,0.44025,0.441
1096,0.006,0.318666667,0.34125,0.377,0.39375,0.388,0.35125,0.3545,0.37075,0.4005,0.41025,0.40675,0.39875,0.4405,0.42025,0.4305,0.47375,0.45275,0.4325,0.445,0.44325
1097,0.006,0.321333333,0.34225,0.37675,0.398,0.38775,0.3545,0.35525,0.37075,0.40275,0.4145,0.40775,0.40325,0.44275,0.422,0.43225,0.47425,0.45275,0.43575,0.44675,0.4445
1098,0.006,0.323,0.3425,0.383,0.3995,0.39025,0.35775,0.35875,0.3725,0.40475,0.41725,0.41175,0.407,0.4455,0.4245,0.4365,0.4765,0.45525,0.43925,0.447,0.44625
1099,0.004,0.323333333,0.343,0.3865,0.40175,0.39625,0.359,0.36,0.3765,0.40875,0.42025,0.41625,0.40925,0.45025,0.4265,0.4415,0.48375,0.459,0.44125,0.44875,0.45775
1100,0.003,0.227666667,0.18675,0.21075,0.2855,0.19725,0.25,0.24975,0.26075,0.301,0.23975,0.2505,0.173,0.23775,0.28525,0.2425,0.2595,0.189,0.238,0.28,0.25275
