wavelength,S8 Irrad 1,S8 Irrad 10,S8 Irrad 11,S8 Irrad 12,S8 Irrad 13,S8 Irrad 14,S8 Irrad 15,S8 Irrad 2,S8 Irrad 3,S8 Irrad 4,S8 Irrad 5,S8 Irrad 6,S8 Irrad 7,S8 Irrad 8,S8 Irrad 9,S8 Postheat,S8 Preheat,bla
781,47.6,46.175,46.55,45.0,43.525000000000006,44.89999999999999,45.25,48.575,49.625,49.125,48.425,46.324999999999996,46.379999999999995,44.875,46.125,54.75,56.675,98.0
782,47.6,46.14999999999999,46.7,45.125,43.525000000000006,44.89999999999999,45.400000000000006,48.575,49.60000000000001,49.15,48.449999999999996,46.425,46.440000000000005,44.949999999999996,46.2,54.85,56.724999999999994,98.0
783,47.68,46.325,46.724999999999994,45.175,43.574999999999996,44.975,45.45,48.675,49.55,49.275,48.5,46.525,46.62,45.025000000000006,46.349999999999994,54.85,56.7,98.1
784,47.739999999999995,46.55,46.825,45.300000000000004,43.599999999999994,45.05,45.525,48.7,49.675,49.35,48.55,46.675,46.78,45.15,46.475,54.87499999999999,56.675,98.1
785,47.76,46.65,47.0,45.275,43.775000000000006,45.15,45.8,48.725,49.725,49.474999999999994,48.574999999999996,46.875,46.92,45.39999999999999,46.724999999999994,54.925000000000004,56.75,98.1
786,47.8,46.699999999999996,47.074999999999996,45.525,43.925000000000004,45.324999999999996,45.925,48.8,49.875,49.49999999999999,48.8,47.050000000000004,46.980000000000004,45.425,46.85000000000001,54.95,56.85000000000001,98.2
787,48.0,46.75000000000001,47.375,45.525,44.25,45.35,45.95,48.95,50.075,49.64999999999999,48.95,47.275000000000006,47.0,45.575,46.925,55.025,56.9,98.2
788,48.120000000000005,46.95,47.625,45.8,44.375,45.775,46.025000000000006,49.074999999999996,50.25,49.8,49.025000000000006,47.375,47.18000000000001,45.724999999999994,47.025000000000006,55.0,57.1,98.0
789,48.2,47.150000000000006,47.7,45.975,44.5,46.0,46.175,49.224999999999994,50.325,49.975,49.175,47.55,47.440000000000005,46.125,47.25,55.125,57.275000000000006,98.1
790,48.32,47.225,47.925,46.25,44.575,46.05,46.2,49.400000000000006,50.49999999999999,50.074999999999996,49.3,47.65,47.5,46.300000000000004,47.325,55.15,57.474999999999994,98.1
791,48.580000000000005,47.35,47.974999999999994,46.349999999999994,44.75000000000001,46.175,46.325,49.45,50.625,50.14999999999999,49.449999999999996,47.875,47.64,46.5,47.425,55.175000000000004,57.574999999999996,98.1
792,48.62,47.35,48.0,46.425,44.95,46.25,46.375,49.5,50.7,50.2,49.55,47.900000000000006,47.82,46.625,47.575,55.175000000000004,57.7,98.1
793,48.66,47.425,48.05,46.525,45.025,46.3,46.425,49.55,50.825,50.3,49.575,47.97500000000001,47.84,46.775,47.625,55.175000000000004,57.724999999999994,98.1
794,48.78,47.525,48.075,46.6,45.05,46.4,46.425,49.6,50.9,50.325,49.575,48.0,47.879999999999995,46.824999999999996,47.675,55.175000000000004,57.800000000000004,98.1
795,48.82000000000001,47.599999999999994,48.125,46.675,45.1,46.449999999999996,46.475,49.625,50.9,50.325,49.625,48.025000000000006,47.919999999999995,46.85,47.849999999999994,55.150000000000006,57.775000000000006,98.1
796,48.82000000000001,47.7,48.2,46.699999999999996,45.1,46.5,46.55,49.675,50.949999999999996,50.325,49.675000000000004,48.075,48.040000000000006,46.85,47.825,55.125,57.775000000000006,98.1
797,48.86,47.75,48.25000000000001,46.699999999999996,45.1,46.575,46.650000000000006,49.675,50.975,50.45,49.699999999999996,48.25,48.11999999999999,46.925000000000004,47.949999999999996,55.175000000000004,57.8,98.2
798,48.9,47.849999999999994,48.375,46.75,45.15,46.7,46.7,49.775,51.025,50.525000000000006,49.725,48.35,48.18,46.925000000000004,48.125,55.175000000000004,57.724999999999994,98.3
799,48.96,48.075,48.5,46.8,45.224999999999994,46.75000000000001,46.775000000000006,49.875,51.05,50.599999999999994,49.925,48.5,48.42,47.05,48.25000000000001,55.175000000000004,57.775,98.3
800,49.019999999999996,48.225,48.675,46.85000000000001,45.275,46.824999999999996,46.925,50.0,51.125,50.775000000000006,50.0,48.699999999999996,48.58,47.175,48.449999999999996,55.2,57.825,98.3
801,49.12,48.324999999999996,48.825,47.0,45.425,47.0,47.15,50.175,51.225,50.9,50.15,48.875,48.779999999999994,47.225,48.575,55.349999999999994,57.824999999999996,98.4
802,49.239999999999995,48.474999999999994,48.975,47.25,45.625,47.125,47.375,50.375,51.275,51.050000000000004,50.3,49.050000000000004,48.959999999999994,47.425,48.725,55.45,57.925,98.5
803,49.32000000000001,48.725,49.075,47.325,45.775000000000006,47.3,47.575,50.525,51.5,51.25,50.5,49.25,49.080000000000005,47.574999999999996,48.974999999999994,55.625,58.075,98.6
804,49.44,48.925,49.300000000000004,47.475,45.875,47.55,47.7,50.7,51.525000000000006,51.4,50.725,49.375,49.3,47.7,49.150000000000006,55.7,58.175,98.6
805,49.56,49.025000000000006,49.425,47.7,46.075,47.625,47.824999999999996,50.775,51.650000000000006,51.599999999999994,50.9,49.525,49.4,47.775000000000006,49.275000000000006,55.849999999999994,58.300000000000004,98.6
806,49.60000000000001,49.2,49.55,47.75,46.175,47.725,47.975,50.925,51.825,51.64999999999999,50.925,49.7,49.56,47.949999999999996,49.425,55.925,58.35,98.6
807,49.72,49.324999999999996,49.675,47.975,46.22500000000001,47.9,48.099999999999994,51.05,51.925,51.775000000000006,51.05,49.849999999999994,49.67999999999999,48.125,49.575,56.025000000000006,58.525,98.6
808,49.760000000000005,49.525000000000006,49.724999999999994,48.025,46.349999999999994,47.95,48.225,51.125,52.025000000000006,51.9,51.150000000000006,49.97500000000001,49.8,48.2,49.75,56.125,58.55,98.6
809,49.88,49.599999999999994,49.824999999999996,48.2,46.425000000000004,48.099999999999994,48.300000000000004,51.25,52.075,51.925,51.275000000000006,50.05,49.879999999999995,48.325,49.849999999999994,56.150000000000006,58.599999999999994,98.6
810,49.94,49.599999999999994,49.9,48.175,46.525,48.150000000000006,48.35,51.300000000000004,52.099999999999994,51.974999999999994,51.275000000000006,50.275,49.9,48.375,49.925,56.275,58.675,98.7
811,50.04,49.75000000000001,49.99999999999999,48.2,46.625,48.2,48.475,51.325,52.125,52.025,51.375,50.325,49.96,48.449999999999996,49.975,56.275,58.675,98.6
812,50.06,49.875,50.074999999999996,48.3,46.675,48.225,48.575,51.525,52.175,52.0,51.525,50.425,50.04,48.525000000000006,50.125,56.25,58.75,98.4
813,50.04,50.075,50.150000000000006,48.400000000000006,46.7,48.35,48.650000000000006,51.55,52.3,52.025,51.55,50.5,50.12,48.599999999999994,50.2,56.25,58.849999999999994,98.5
814,50.04,50.05,50.175,48.449999999999996,46.7,48.35,48.724999999999994,51.5,52.375,52.14999999999999,51.574999999999996,50.525000000000006,50.2,48.625,50.300000000000004,56.3,59.05,98.6
815,50.11999999999999,50.1,50.275000000000006,48.449999999999996,46.800000000000004,48.475,48.849999999999994,51.574999999999996,52.4,52.25,51.625,50.60000000000001,50.3,48.7,50.575,56.325,59.050000000000004,98.5
816,50.11999999999999,50.225,50.375,48.525000000000006,46.949999999999996,48.475,48.975,51.6,52.449999999999996,52.25,51.7,50.699999999999996,50.339999999999996,48.95,50.625,56.375,59.099999999999994,98.6
817,50.18000000000001,50.25,50.474999999999994,48.55,47.05,48.52499999999999,48.975,51.7,52.574999999999996,52.425000000000004,51.7,50.824999999999996,50.4,49.0,50.650000000000006,56.45,59.125,98.6
818,50.260000000000005,50.324999999999996,50.5,48.599999999999994,47.05,48.62500000000001,48.975,51.87500000000001,52.650000000000006,52.475,52.075,50.9,50.66,49.175,50.8,56.45,59.225,98.6
819,50.5,50.425,50.550000000000004,48.775000000000006,47.2,48.949999999999996,49.125,51.900000000000006,52.8,52.5,52.125,51.05,50.7,49.199999999999996,50.875,56.474999999999994,59.300000000000004,98.5
820,50.7,50.775,50.625,49.1,47.325,49.349999999999994,49.150000000000006,52.125,52.875,52.599999999999994,52.35,51.224999999999994,50.760000000000005,49.375,50.949999999999996,56.599999999999994,59.425000000000004,98.5
821,51.12,51.075,51.099999999999994,49.225,47.5,49.5,49.5,52.275000000000006,53.05,52.949999999999996,52.525000000000006,51.4,51.12,49.6,51.275000000000006,56.8,59.675,98.5
822,51.56,51.625,51.650000000000006,49.724999999999994,48.0,49.975,49.975,52.9,53.675000000000004,53.72500000000001,53.2,52.05,51.879999999999995,49.949999999999996,51.974999999999994,57.575,60.324999999999996,98.6
823,51.98,52.325,52.25,49.99999999999999,48.475,50.574999999999996,50.650000000000006,53.4,54.025000000000006,54.49999999999999,53.7,52.97500000000001,52.5,50.175000000000004,52.52499999999999,58.199999999999996,60.85,98.9
824,51.839999999999996,52.324999999999996,52.275,50.074999999999996,48.349999999999994,50.49999999999999,50.625,53.475,53.949999999999996,54.45,53.25,52.97500000000001,52.4,50.225,52.5,58.125,60.525000000000006,98.9
825,51.8,51.650000000000006,52.175,50.025,47.949999999999996,50.25,50.25,53.325,53.8,54.15,52.900000000000006,52.875,52.239999999999995,49.900000000000006,52.224999999999994,57.375,60.25,98.8
826,51.58,51.5,51.599999999999994,49.900000000000006,47.95,50.175,50.05,53.25,53.75,53.825,52.925,52.525,51.94,50.2,52.025000000000006,57.05,60.05,98.1
827,51.42,51.325,51.475,49.925,47.925,50.025000000000006,49.900000000000006,53.025,53.575,53.5,52.85,52.3,51.660000000000004,50.375,51.85,56.825,60.025,98.1
828,51.42,51.525000000000006,51.575,49.95,48.175000000000004,50.075,50.12500000000001,52.975,53.574999999999996,53.5,52.85,52.324999999999996,51.78000000000001,50.5,51.85,57.0,60.175,98.1
829,51.46,51.550000000000004,51.575,49.974999999999994,48.175,50.2,50.2,52.9,53.525,53.5,52.85,52.324999999999996,51.78000000000001,50.45,51.925,57.1,60.099999999999994,98.2
830,51.46,51.575,51.5,49.95,48.175,50.075,50.099999999999994,52.775000000000006,53.525,53.45,52.825,52.225,51.760000000000005,50.45,51.849999999999994,57.0,60.099999999999994,98.7
831,51.44,51.474999999999994,51.425,49.95,48.199999999999996,50.075,50.05,52.8,53.550000000000004,53.375,52.85,52.175000000000004,51.71999999999999,50.6,51.824999999999996,56.875,60.125,98.7
832,51.38000000000001,51.475,51.425,50.075,48.275,50.05,49.974999999999994,52.75,53.550000000000004,53.400000000000006,52.825,52.175,51.660000000000004,50.65,51.775000000000006,56.625,60.150000000000006,98.6
833,51.4,51.675,51.5,50.125,48.5,50.2,50.050000000000004,52.875,53.7,53.425,53.025000000000006,52.375,51.8,50.8,51.825,56.824999999999996,60.275000000000006,98.6
834,51.7,51.825,51.775,50.25,48.75,50.55,50.4,53.175,53.875,53.85000000000001,53.5,52.650000000000006,52.260000000000005,50.875,52.45,57.275,60.474999999999994,98.6
835,51.760000000000005,52.25,52.199999999999996,50.550000000000004,48.775,50.724999999999994,50.675,53.375,54.075,54.224999999999994,53.675,52.974999999999994,52.660000000000004,50.975,52.72500000000001,57.6,60.575,98.7
836,51.7,52.25,52.224999999999994,50.5,48.75,50.6,50.6,53.324999999999996,54.05,54.05,53.625,52.949999999999996,52.64000000000001,50.95,52.7,57.39999999999999,60.449999999999996,98.7
837,51.7,52.2,52.125,50.5,48.775000000000006,50.5,50.55,53.300000000000004,54.05,53.925,53.599999999999994,52.925,52.48,51.075,52.574999999999996,57.25,60.449999999999996,98.8
838,51.7,52.05,51.89999999999999,50.550000000000004,48.724999999999994,50.45,50.45,53.2,53.975,53.825,53.5,52.925,52.32000000000001,51.1,52.55,57.05,60.449999999999996,98.8
839,51.7,52.1,51.849999999999994,50.6,48.75,50.475,50.474999999999994,53.199999999999996,53.949999999999996,53.875,53.425,52.949999999999996,52.28000000000001,51.24999999999999,52.55,56.925,60.4,98.7
840,51.7,52.1,52.050000000000004,50.725,48.849999999999994,50.525,50.474999999999994,53.275000000000006,54.025000000000006,53.95,53.425,53.0,52.339999999999996,51.3,52.675,56.875,60.550000000000004,98.7
841,51.739999999999995,52.25,52.099999999999994,50.775,48.849999999999994,50.65,50.575,53.275000000000006,54.075,54.125,53.425,53.125,52.54,51.425000000000004,52.650000000000006,56.974999999999994,60.550000000000004,98.7
842,51.839999999999996,52.3,52.224999999999994,50.875,48.900000000000006,50.699999999999996,50.6,53.275000000000006,54.05,54.1,53.475,53.175,52.55999999999999,51.3,52.675,56.974999999999994,60.5,98.7
843,51.86,52.325,52.275,50.95,48.900000000000006,50.625,50.625,53.300000000000004,54.0,54.1,53.5,53.175,52.660000000000004,51.324999999999996,52.725,56.974999999999994,60.525,98.7
844,51.86,52.375,52.25,50.95,49.025000000000006,50.699999999999996,50.725,53.375,54.075,54.1,53.62500000000001,53.224999999999994,52.739999999999995,51.400000000000006,52.7,56.974999999999994,60.474999999999994,98.7
845,51.839999999999996,52.349999999999994,52.3,51.05,49.05,50.85000000000001,50.675,53.375,54.05,54.125,53.650000000000006,53.2,52.85999999999999,51.400000000000006,52.724999999999994,56.900000000000006,60.525,98.1
846,51.9,52.37499999999999,52.375,50.975,49.025000000000006,50.975,50.725,53.35,54.1,54.125,53.775,53.4,52.779999999999994,51.55,52.675,57.0,60.52499999999999,98.1
847,51.9,52.35,52.349999999999994,50.975,49.125,51.15,50.75,53.525,54.175,54.05,53.8,53.95,52.8,51.675000000000004,52.650000000000006,57.0,60.575,98.0
848,51.86,52.35,52.35000000000001,51.00000000000001,48.95,51.075,51.025,53.375,54.175,54.125,54.025,53.85,52.94,51.74999999999999,52.800000000000004,56.925,60.599999999999994,98.1
849,51.879999999999995,52.324999999999996,52.349999999999994,51.025,49.22500000000001,51.125,51.05,53.400000000000006,54.175,54.150000000000006,54.0,53.849999999999994,53.019999999999996,51.8,53.15,56.900000000000006,60.599999999999994,98.1
850,51.779999999999994,52.5,52.400000000000006,51.1,49.225,51.2,50.99999999999999,53.400000000000006,54.449999999999996,54.45,54.0,53.825,53.2,51.824999999999996,53.175,56.875,60.875,98.0
851,51.75999999999999,52.525000000000006,52.474999999999994,51.125,49.27499999999999,51.1,51.2,53.474999999999994,54.375,54.474999999999994,54.099999999999994,53.825,53.239999999999995,51.775,53.224999999999994,56.900000000000006,60.775,98.1
852,51.839999999999996,52.525000000000006,52.575,51.225,49.35000000000001,51.225,51.2,53.474999999999994,54.45,54.425,54.05,53.9,53.3,51.925,53.24999999999999,56.95,60.85,98.6
853,51.88000000000001,52.65,52.675,51.3,49.349999999999994,51.25,51.25,53.525000000000006,54.45,54.6,54.375,53.975,53.3,52.10000000000001,53.525000000000006,57.15,60.95,98.6
854,52.260000000000005,52.675000000000004,52.775,51.55,49.375,51.199999999999996,51.05,53.525000000000006,54.5,54.85,54.400000000000006,54.05,53.42,52.10000000000001,53.525000000000006,57.075,60.925,97.9
855,52.32000000000001,53.125,52.675,51.574999999999996,49.375,51.375,51.125,53.599999999999994,54.5,54.8,54.375,54.099999999999994,53.5,52.175,53.575,57.099999999999994,61.05,98.0
856,52.3,53.224999999999994,52.725,51.7,49.650000000000006,51.375,51.075,53.675,54.55,54.875,54.325,54.3,53.58,52.175,53.775000000000006,57.275,61.099999999999994,98.2
857,52.279999999999994,53.45,52.75,51.650000000000006,49.64999999999999,51.375,51.15,53.7,54.675,54.900000000000006,54.325,54.349999999999994,53.58,52.225,53.825,57.25,61.175,98.1
858,52.32000000000001,53.575,52.974999999999994,51.625,49.75,51.349999999999994,51.15,53.775000000000006,54.675,54.95,54.349999999999994,54.45,53.7,52.225,54.075,57.4,61.3,98.3
859,52.39999999999999,53.599999999999994,52.974999999999994,51.75,49.77499999999999,51.4,51.275,53.900000000000006,54.650000000000006,55.075,54.375,54.45,53.8,52.35,54.050000000000004,57.375,61.349999999999994,98.3
860,52.419999999999995,53.5,53.074999999999996,51.825,49.775,51.55,51.325,53.825,54.724999999999994,55.05,54.6,54.45,53.96,52.37500000000001,54.050000000000004,57.324999999999996,61.55,98.0
861,52.44,53.525,53.224999999999994,51.900000000000006,50.02499999999999,51.7,51.574999999999996,53.975,54.75,55.074999999999996,54.849999999999994,54.474999999999994,54.0,52.449999999999996,54.025,57.425,61.45,98.0
862,52.48,53.550000000000004,53.275000000000006,52.025000000000006,50.099999999999994,51.75000000000001,51.55,54.074999999999996,54.800000000000004,55.125,55.0,54.599999999999994,53.96,52.475,54.125,57.45,61.475,98.0
863,52.6,53.6,53.474999999999994,52.1,50.175,51.725,51.575,54.05,55.0,55.175,55.099999999999994,54.575,53.980000000000004,52.675,54.175000000000004,57.474999999999994,61.575,98.0
864,52.760000000000005,53.849999999999994,53.675000000000004,52.075,50.125,51.800000000000004,51.65,54.175,55.074999999999996,55.2,55.075,54.849999999999994,54.02,52.675,54.175000000000004,57.5,61.6,98.0
865,52.779999999999994,53.925000000000004,53.675000000000004,52.075,50.125,51.875,51.85000000000001,54.199999999999996,55.15,55.325,55.075,54.85,54.02,52.7,54.25,57.5,61.65,98.1
866,52.8,53.9,53.7,52.199999999999996,50.175,52.074999999999996,51.974999999999994,54.25,55.075,55.224999999999994,55.05,54.875,54.1,52.775000000000006,54.3,57.525000000000006,61.75,98.3
867,52.88000000000001,53.949999999999996,53.7,52.3,50.224999999999994,52.1,52.0,54.25,55.075,55.224999999999994,55.125,55.0,54.17999999999999,52.875,54.35000000000001,57.60000000000001,61.75000000000001,98.8
868,52.879999999999995,54.075,53.725,52.325,50.35,52.1,52.0,54.5,55.12499999999999,55.324999999999996,55.125,55.075,54.239999999999995,52.95,54.37500000000001,57.650000000000006,61.75,98.5
869,52.92,54.15,53.800000000000004,52.425,50.35,52.1,52.0,54.525000000000006,55.25,55.475,55.075,55.099999999999994,54.32000000000001,53.050000000000004,54.449999999999996,57.675000000000004,61.775,98.5
870,52.94000000000001,54.15,53.89999999999999,52.45,50.45,52.1,52.075,54.6,55.525,55.449999999999996,55.075,55.175,54.379999999999995,53.075,54.525,57.675000000000004,61.925,98.5
871,53.0,54.3,53.925,52.5,50.62500000000001,52.12499999999999,52.1,54.675,55.625,55.425,55.224999999999994,55.2,54.42,53.25,54.7,57.75,61.925,98.5
872,53.019999999999996,54.349999999999994,53.95,52.550000000000004,50.65,52.15,52.125,54.775000000000006,55.699999999999996,55.5,55.25,55.3,54.5,53.324999999999996,54.825,57.75,61.925000000000004,98.5
873,53.239999999999995,54.474999999999994,53.95,52.675000000000004,50.75,52.4,52.25,54.825,55.724999999999994,55.599999999999994,55.400000000000006,55.400000000000006,54.64,53.45,54.849999999999994,57.849999999999994,61.949999999999996,98.8
874,53.29999999999999,54.474999999999994,54.0,52.65,50.75,52.475,52.3,54.825,55.724999999999994,55.65,55.425,55.400000000000006,54.660000000000004,53.400000000000006,54.95,57.875,62.05,98.8
875,53.31999999999999,54.550000000000004,54.0,52.675,50.825,52.550000000000004,52.35,54.949999999999996,55.724999999999994,55.8,55.425,55.475,54.8,53.47500000000001,55.150000000000006,57.925,62.225,98.7
876,53.379999999999995,54.7,54.075,52.75,50.85,52.575,52.575,55.025,55.77499999999999,55.9,55.599999999999994,55.55,54.86,53.45,55.225,58.0,62.275,98.7
877,53.42,54.7,54.224999999999994,52.925,50.900000000000006,52.675,52.55,55.1,55.875,55.95,55.675,55.725,54.9,53.675,55.2,58.125,62.449999999999996,98.7
878,53.44,54.75,54.325,53.225,50.925,52.75,52.650000000000006,55.1,55.95,55.95,55.675,55.8,55.02,53.725,55.2,58.175,62.575,98.7
879,53.52,54.849999999999994,54.474999999999994,53.3,51.150000000000006,52.85,52.8,55.349999999999994,56.224999999999994,56.12499999999999,55.775,55.900000000000006,55.1,53.8,55.325,58.275000000000006,62.64999999999999,98.7
880,53.739999999999995,55.150000000000006,54.675,53.325,51.224999999999994,53.025,52.925000000000004,55.475,56.300000000000004,56.275000000000006,56.05,56.125,55.36,53.85000000000001,55.6,58.5,62.75000000000001,98.9
881,54.220000000000006,55.425000000000004,55.15,53.525,51.425,53.425000000000004,53.25,55.9,56.7,56.65,56.375,56.4,55.82000000000001,54.125,56.05,59.05,63.05,99.1
882,54.85999999999999,55.9,55.599999999999994,53.6,51.5,54.050000000000004,53.400000000000006,56.574999999999996,56.925,57.25,56.75,56.599999999999994,56.44,54.2,56.650000000000006,59.65,63.150000000000006,99.6
883,54.96,55.975,55.650000000000006,53.775,51.6,54.1,53.474999999999994,56.675000000000004,56.824999999999996,57.099999999999994,56.675,56.65,56.56,54.175,56.675,59.725,62.375,99.8
884,55.06,56.050000000000004,55.6,53.875,51.6,54.125,53.475,56.625,56.675,57.0,56.625,56.75000000000001,55.92,54.300000000000004,56.625,59.425,62.474999999999994,99.7
885,55.08,55.474999999999994,55.5,53.8,51.7,53.95,53.50000000000001,56.625,56.72500000000001,56.775,56.599999999999994,56.575,55.760000000000005,54.224999999999994,56.1,59.175,62.525000000000006,99.7
886,55.04,55.425,55.2,53.8,51.675,53.849999999999994,53.300000000000004,56.650000000000006,56.599999999999994,56.7,56.45,56.6,55.6,54.525,55.900000000000006,59.074999999999996,62.575,99.6
887,54.61999999999999,55.325,54.95,53.775000000000006,51.65,53.675,53.325,56.325,56.625,56.400000000000006,56.175,56.675000000000004,55.5,54.6,55.55,58.849999999999994,63.15,98.8
888,54.54,55.375,54.75,53.875,51.8,53.725,53.300000000000004,56.2,56.625,56.375,56.175,56.775,55.46,54.875,55.6,58.6,63.925,98.1
889,54.54,55.375,54.724999999999994,53.975,51.825,53.900000000000006,53.325,56.199999999999996,56.625,56.400000000000006,56.199999999999996,56.8,55.52,54.875,55.65,58.625,63.975,98.3
890,54.519999999999996,55.400000000000006,54.75,53.975,51.8,53.849999999999994,53.425,56.199999999999996,56.6,56.475,56.275000000000006,56.75,55.5,54.875,55.72500000000001,58.525000000000006,63.975,98.3
891,54.5,55.45,55.025000000000006,54.025,51.900000000000006,53.875,53.45,56.199999999999996,56.65,56.525,56.3,56.75,55.620000000000005,54.85,55.95,58.55,63.900000000000006,98.3
892,54.519999999999996,55.550000000000004,55.099999999999994,54.075,51.875,53.875,53.47500000000001,56.15,56.775000000000006,56.625,56.35000000000001,56.75,55.739999999999995,54.9,56.050000000000004,58.575,63.925000000000004,98.6
893,54.519999999999996,55.6,55.125,54.125,51.900000000000006,53.900000000000006,53.5,56.2,56.8,56.77499999999999,56.449999999999996,56.824999999999996,55.779999999999994,54.949999999999996,56.25,58.625,63.875,98.7
894,54.6,55.65,55.175,54.125,52.025000000000006,53.925,53.55,56.225,56.85,56.8,56.525,56.875,55.919999999999995,54.949999999999996,56.35000000000001,58.65,63.85000000000001,98.8
895,54.8,55.75,55.45,54.25,52.050000000000004,54.025,53.699999999999996,56.375,57.05,56.900000000000006,56.75,56.900000000000006,56.08,54.95,56.55,58.900000000000006,63.8,99.0
896,54.879999999999995,55.925000000000004,55.7,54.275,52.1,54.150000000000006,53.625,56.4,57.1,56.95,56.775000000000006,57.0,56.36,54.925,56.55,58.95,63.824999999999996,99.0
897,54.879999999999995,56.175,55.775000000000006,54.45,52.125,54.099999999999994,53.724999999999994,56.475,57.325,57.025,56.775000000000006,56.975,56.46,54.95,56.625,58.925,63.7,99.0
898,54.86,56.125,55.775000000000006,54.45,52.075,54.05,53.8,56.5,57.27499999999999,57.125,57.1,56.95,56.419999999999995,54.9,56.574999999999996,59.0,63.675000000000004,99.1
899,54.92,56.125,55.675,54.474999999999994,52.175000000000004,54.150000000000006,53.775000000000006,56.525,57.27499999999999,57.025,57.025,57.025,56.2,54.95,56.4,58.925,63.675000000000004,99.0
900,54.64,55.974999999999994,55.650000000000006,54.5,52.3,54.2,53.77499999999999,56.525000000000006,57.175000000000004,56.900000000000006,56.9,57.025,56.08,55.2,56.375,58.7,63.724999999999994,99.0
901,54.620000000000005,55.974999999999994,55.525000000000006,54.50000000000001,52.325,54.325,53.8,56.5,57.074999999999996,56.925000000000004,56.95,57.025,56.02,55.4,56.375,58.62499999999999,64.075,99.0
902,54.71999999999999,56.075,55.525,54.525,52.349999999999994,54.375,53.8,56.575,57.199999999999996,57.050000000000004,56.975,57.1,56.1,55.52499999999999,56.4,58.65,64.25,98.9
903,54.82000000000001,56.150000000000006,55.6,54.525,52.325,54.400000000000006,53.8,56.625,57.224999999999994,57.1,57.0,57.175000000000004,56.120000000000005,55.55,56.625,58.675,64.3,98.9
904,55.02,56.175000000000004,55.775000000000006,54.55,52.3,54.475,53.849999999999994,56.7,57.325,57.325,57.2,57.3,56.31999999999999,55.52499999999999,56.75000000000001,58.825,64.32499999999999,98.9
905,55.160000000000004,56.625,55.97500000000001,54.6,52.37499999999999,54.7,53.974999999999994,56.775000000000006,57.325,57.475,57.35000000000001,57.325,56.660000000000004,55.52499999999999,56.9,59.0,64.175,98.9
906,54.980000000000004,56.75,55.875,54.775000000000006,52.5,54.675000000000004,54.05,56.775000000000006,57.2,57.45,57.275,57.3,56.68000000000001,55.474999999999994,57.0,58.974999999999994,64.025,98.8
907,55.0,56.775,55.825,54.849999999999994,52.375,54.574999999999996,53.975,57.025,57.325,57.425,57.050000000000004,57.27499999999999,56.660000000000004,55.449999999999996,57.050000000000004,58.8,64.05000000000001,98.9
908,55.2,56.725,55.849999999999994,54.875,52.375,54.574999999999996,53.9,57.075,57.349999999999994,57.300000000000004,57.15,57.3,56.67999999999999,55.6,56.99999999999999,58.775,64.14999999999999,98.9
909,55.160000000000004,56.5,55.775,54.875,52.45,54.425000000000004,53.85,57.05,57.35,57.300000000000004,57.050000000000004,57.375,56.36,55.65,56.849999999999994,58.650000000000006,64.2,99.0
910,55.080000000000005,56.425,55.599999999999994,54.925,52.525000000000006,54.525,54.050000000000004,57.025000000000006,57.375,57.4,57.025,57.425,56.239999999999995,55.800000000000004,56.77499999999999,58.60000000000001,64.60000000000001,98.7
911,55.080000000000005,56.400000000000006,55.725,54.95,52.625,54.6,54.1,57.075,57.375,57.45,57.2,57.449999999999996,56.32000000000001,55.87500000000001,56.95,58.675000000000004,64.7,98.6
912,55.1,56.400000000000006,55.75,54.925,52.625,54.6,54.125,57.05,57.375,57.45,57.25,57.550000000000004,56.42,55.87500000000001,57.0,58.7,64.675,98.8
913,55.17999999999999,56.425000000000004,55.824999999999996,54.974999999999994,52.625,54.625,54.225,57.025000000000006,57.400000000000006,57.5,57.25,57.550000000000004,56.64,55.925,57.05,58.75,64.675,98.8
914,55.25999999999999,56.5,56.05,54.974999999999994,52.65,54.675,54.3,57.025000000000006,57.425000000000004,57.55,57.325,57.60000000000001,56.68000000000001,55.925,57.125,58.800000000000004,64.625,98.8
915,55.339999999999996,56.7,56.075,55.0,52.675,54.825,54.4,57.025000000000006,57.675000000000004,57.6,57.5,57.7,56.94,55.875,57.25,58.95,64.575,98.9
916,55.580000000000005,56.825,56.400000000000006,55.05,52.825,54.875,54.45,57.3,57.85,57.8,57.675,58.025000000000006,57.379999999999995,55.900000000000006,57.525000000000006,59.425,64.60000000000001,98.9
917,55.660000000000004,57.1,56.65,54.95,52.800000000000004,55.2,54.7,57.35000000000001,57.8,57.87500000000001,57.7,58.075,57.44,55.900000000000006,57.75,59.449999999999996,64.45,98.9
918,55.58,57.075,56.800000000000004,55.025,52.800000000000004,55.175,54.650000000000006,57.425,57.7,57.85,57.625,58.099999999999994,57.379999999999995,55.9,57.975,59.474999999999994,64.525,99.1
919,55.720000000000006,56.925,56.75,55.15,52.87499999999999,55.125,54.625,57.425,57.825,57.824999999999996,57.64999999999999,57.925,57.339999999999996,55.95,58.05,59.55,64.75,99.1
920,55.720000000000006,56.95,56.75,55.3,52.975,55.27499999999999,54.550000000000004,57.525000000000006,57.849999999999994,57.95,57.650000000000006,58.15,57.31999999999999,56.05,57.95,59.475,64.775,99.1
921,55.620000000000005,56.825,56.575,55.25,53.15,55.125,54.6,57.400000000000006,57.8,57.849999999999994,57.575,57.975,57.14,56.125,57.675,59.175000000000004,64.925,99.3
